strain,date,epi_03,country,epi_00,epi_02,surface_residues_pref,region,epi_01,epi_05,surface_residues_postf,epi_04,clade_membership,epi_all,author,accession
hRSV/A/Spain/CT-HUVH-955155/2022,11/18/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279199
hRSV/A/Spain/CT-HUGTIP-262664/2022,12/21/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280180
hRSV/A/Spain/CT-HUVH-955073/2022,11/17/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279498
hRSV/A/Spain/CT-HUB-263808/2023,1/5/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280095
hRSV/A/Spain/CT-HUVH-953260/2022,11/15/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279273
hRSV/A/Spain/CT-HUVH-196453/2022,11/22/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280255
hRSV/A/Spain/CT-HUVH-962765/2022,11/28/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279255
hRSV/A/Spain/CT-HUVH-969624/2022,12/7/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279260
hRSV/A/Spain/CT-HUVH-513036/2022,12/7/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279771
hRSV/A/Spain/CT-HUVH-512710/2022,11/8/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279741
hRSV/A/Spain/CT-HUVH-512781/2022,11/15/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279720
hRSV/A/Spain/CT-HUVH-305129/2022,9/29/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280338
hRSV/A/Spain/CT-HUVH-967927/2022,12/5/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279496
hRSV/A/Spain/CT-HUVH-305599/2022,11/9/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279901
hRSV/A/Spain/CT-HUVH-942989/2022,10/31/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279172
RSVA/human/USA/NY-USAFSAM-R00003/2022,11/30/2022,,USA,,1,1,North America,,,1,,A.D.5.2,1,"Fries,A.,Padraic,F.,Jennifer,M.,Kelsey,L.,William,G.,Deanna,M.,Sarah,P.,Elizabeth,M.",PP681259
A18321046,10/25/2022,,Ireland,,1,2,Europe,,,2,,A.D.5.2,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP969971
A18321082,11/16/2022,,Ireland,,1,2,Europe,,,2,,A.D.5.2,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP969981
RSVLO1001,11/21/2022,,United Kingdom,,1,2,Europe,,,2,,A.D.5.2,1,"Maloney,D.M.,Fernandes,G.,Jasim,S.,Dewar,R.,Templeton,K.E.",PQ349021
hRSV/A/Austria/MUW1561554/2022,10/27/2022,,Austria,,1,1,Europe,,,1,,A.D.5.2,1,"Redlberger-Fritz,M.,Springer,D.N.,Aberle,S.W.,Camp,J.V.,Aberle,J.H.",OQ261752
A18321040,10/16/2022,,Ireland,,1,2,Europe,,,1,,A.D.5.2,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP969968
A18321034,10/11/2022,,Ireland,,1,2,Europe,,,1,,A.D.5.2,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP969965
A18321020,10/3/2022,,Ireland,,1,2,Europe,,,1,,A.D.5.2,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP969964
hRSV/A/Spain/CT-HUVH-969481/2022,12/7/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279253
hRSV/A/Spain/CT-HUVH-935796/2022,10/21/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279190
hRSV/A/Spain/CT-HUVH-934471/2022,10/19/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280258
hRSV/A/Spain/CT-HUB-262290/2022,12/19/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280092
hRSV/A/Spain/CT-HUB-263443/2023,1/2/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280103
hRSV/A/Spain/CT-HUVH-513034/2022,12/7/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279773
hRSV/A/Spain/CT-HUVH-512943/2022,11/29/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279751
hRSV/A/Spain/CT-HUJO-031833/2023,3/30/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279690
hRSV/A/Spain/CT-HUVH-513041/2022,12/7/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279768
hRSV/A/Spain/CT-HUJO-030740/2023,2/23/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279665
hRSV/A/Spain/CT-HUVH-513265/2022,12/28/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279762
hRSV/A/Spain/CT-HUVH-513042/2022,12/7/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279769
hRSV/A/Spain/CT-HUVH-941825/2022,10/30/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279204
hRSV/A/Spain/CT-HUVH-512948/2022,11/29/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279749
hRSV/A/Spain/CT-HUVH-964730/2022,12/1/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279251
hRSV/A/Spain/CT-HUVH-118779/2023,1/24/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279954
hRSV/A/Spain/CT-HUVH-991560/2023,1/5/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279290
A19160806,11/28/2023,,Ireland,,1,1,Europe,,,1,,A.D.5.2,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP969990
A19160767,10/29/2023,,Ireland,,1,1,Europe,,,1,,A.D.5.2,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP970031
A19160762,10/25/2023,,Ireland,,1,1,Europe,,,1,,A.D.5.2,1,"Carr,M.,Dean,J.,Hare,D.,OByrne,E.,De Gascun,C.F.,Rice,A.,Gonzalez,G.",PP970027
hRSV/A/Spain/CT-HUVH-973796/2022,12/13/2022,,Spain,,1,2,Europe,,,2,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279270
hRSV/A/Spain/CT-HUVH-962104/2022,11/27/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279243
hRSV/A/Spain/CT-HUVH-952489/2022,11/14/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279210
hRSV/A/Spain/CT-HUVH-824234/2022,12/21/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279152
hRSV/A/Spain/CT-HUVH-948485/2022,11/8/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279188
hRSV/A/Spain/CT-HUVH-944889/2022,11/3/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279201
hRSV/A/Spain/CT-HUVH-959094/2022,11/23/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279468
hRSV/A/Spain/CT-HUVH-981668/2022,12/22/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279402
hRSV/A/Spain/CT-HUVH-695014/2023,1/18/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279134
hRSV/A/Spain/CT-HUJT-261090/2022,12/1/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280210
hRSV/A/Spain/CT-HUJT-267932/2023,2/23/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279856
hRSV/A/Spain/CT-HUJT-267343/2023,2/16/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279871
hRSV/A/Spain/CT-HUVH-000131/2023,1/17/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280312
hRSV/A/Spain/CT-HUGTIP-262915/2022,12/23/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280171
hRSV/A/Spain/CT-HUJT-262990/2022,12/27/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280229
hRSV/A/Spain/CT-HUJT-261772/2022,12/13/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ280228
hRSV/A/Spain/CT-HUAV-264915/2023,1/19/2023,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279673
hRSV/A/Germany/22-00758/2021,10/25/2021,,Germany,,1,1,Europe,,,1,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795436
008-0004,12/1/2023,,France,,1,1,Europe,,,1,,A.D.5.2,1,"Fourati,S.,Rameix Welti,M.-A.",PQ762665
hRSV-A-G43R46P6,12/8/2023,,USA,,1,1,North America,,,1,,A.D.5.2,1,"Lauring,A.S.,Papalambros,L.K.",PP270273
hRSV/A/Germany/22-00203/2021,10/5/2021,,Germany,,1,1,Europe,,,1,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795423
hRSV/A/Germany/22-01323/2021,11/5/2021,,Germany,,1,1,Europe,,,1,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795451
hRSV/A/Germany/22-01300/2021,11/9/2021,,Germany,,1,1,Europe,,,1,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795447
MN-MDH-RSVA-03076,4/18/2025,,USA,,1,1,North America,,,1,,A.D.5.2,1,"Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Strain,A.",PV640330
MN-MDH-RSVA-01251,8/19/2024,,USA,,1,1,North America,,,1,,A.D.5.2,1,"Kunerth,H.D.,Plumb,M.,Namugenyi,S.,Evans,D.,Bohnkers-Voels,L.,Strain,A.",PQ849802
Patient_B_D4,4/1/2021,,France,,1,1,Europe,,,1,,A.D.5.2,1,"Coppee,R.,Chenane,H.R.,Bridier-Nahmias,A.,Tcherakian,C.,Catherinot,E.,Collin,G.,Lebourgeois,S.,Visseaux,B.,Descamps,D.,Vasse,M.,Farfour,E.",OK500260
hRSV/A/Spain/CT-HUVH-712985/2021,12/29/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279145
hRSV/A/Germany/22-00668/2021,10/20/2021,,Germany,,1,1,Europe,,,1,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795430
hRSV/A/Germany/23-01795/2022,11/28/2022,,Germany,,1,1,Europe,,,1,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795479
hRSV/A/Spain/CT-HUAV-262843/2022,12/22/2022,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ278954
hRSV/A/Spain/CT-HUVH-534566/2021,5/11/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279122
hRSV/A/Spain/CT-HUVH-515946/2021,4/17/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279529
hRSV/A/Spain/CT-HUVH-480719/2021,3/2/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279427
hRSV/A/Spain/CT-HUVH-541841/2021,5/21/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279105
hRSV/A/Spain/CT-HUVH-538629/2021,5/17/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279063
hRSV/A/Spain/CT-HUVH-539923/2021,5/19/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279121
hRSV/A/Spain/CT-HUVH-544138/2021,5/24/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279091
hRSV/A/Spain/CT-HUVH-566047/2021,6/22/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279126
hRSV/A/Spain/CT-HUVH-546434/2021,5/27/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279085
hRSV/A/Spain/CT-HUVH-544118/2021,5/24/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279074
hRSV/A/Spain/CT-HUVH-543539/2021,5/23/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279088
hRSV/A/Spain/CT-HUVH-546097/2021,5/26/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279096
hRSV/A/Spain/CT-HUVH-556614/2021,6/10/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279065
hRSV/A/Spain/CT-HUVH-563986/2021,6/19/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279084
hRSV/A/Spain/CT-HUVH-565085/2021,6/21/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279075
hRSV/A/Spain/CT-HUVH-495288/2021,3/22/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279735
hRSV/A/Spain/CT-HUVH-523563/2021,4/27/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279083
hRSV/A/Spain/CT-HUVH-527473/2021,5/2/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279072
hRSV/A/Spain/CT-HUVH-543844/2021,5/23/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279098
hRSV/A/Spain/CT-HUVH-556233/2021,6/9/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279104
hRSV/A/Spain/CT-HUVH-544439/2021,5/24/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279082
hRSV/A/Spain/CT-HUVH-567929/2021,6/25/2021,,Spain,,1,1,Europe,,,1,,A.D.5.2,1,"Pinana,M.,Andres,C.,Gonzalez Sanchez,A.,Prats,I.,Garcia Comunas,K.,Piquer,M.,Dima,E.,Martin,M.C.,Pumarola,T.,Anton,A.",OZ279108
hRSV/A/Germany/22-01974/2021,11/22/2021,,Germany,,1,2,Europe,,,2,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795457
hRSV/A/Germany/21-07100/2021,9/21/2021,,Germany,,1,1,Europe,,,1,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795419
hRSV/A/Germany/21-07026/2021,9/20/2021,,Germany,,1,1,Europe,,,1,,A.D.5.2,1,"Kondgen,S.,Reiche,J.",OR795417
